risk gene,clearance gene,~,correlation,bgs correlation,cobre correlation,hcpep correlation,stages correlation,bgs t
risk_score20,ubq_score29,0,0.400749230237153,0.423922990072606,0.3775754704017,0.30450882883112,-0.160268439692909,1307
risk_score35,lyso_score12,0,0.400095834753071,0.319553951415191,0.480637718090951,0.147680247458869,-0.285241219747087,501
risk_score23,ubq_score14,0,0.400052275054132,0.336629353399209,0.463475196709055,0.109170118033017,-0.029805223694929,752
risk_score36,ubq_score38,0,0.39986948524342,0.397874290107191,0.401864680379649,0.380657817786313,-0.099699344757307,1874
risk_score11,lyso_score12,0,0.399790916860499,0.323300085523929,0.476281748197069,0.153343501786201,-0.247592516132439,683
risk_score19,lyso_score3,0,0.399573118365805,0.396306140945393,0.402840095786216,0.410629502226343,-0.121486788978747,7675
risk_score29,ubq_score11,0,0.399573118365805,0.405889274711934,0.393256962019676,0.414463089770998,-0.358882781215552,522
risk_score5,lyso_score12,0,0.399485998967927,0.313194235370123,0.485777762565731,0.154998914589574,-0.251165656984755,1919
risk_score30,lyso_score29,0,0.399050401978539,0.311974563799836,0.486126240157242,0.267828366187943,-0.107194225569483,1176
risk_score31,ubq_score29,0,0.398876163182784,0.42932439274102,0.368427933624548,0.248399047495715,-0.128894520014036,1025
risk_score2,lyso_score23,0,0.398440566193395,0.418434468006314,0.378446664380477,0.083119148127293,-0.253605850737556,1191
risk_score35,lyso_score3,0,0.398397006494457,0.410332364003694,0.38646164898522,0.397124818830399,-0.139003894132784,2258
risk_score10,lyso_score29,0,0.398222767698701,0.341420920282479,0.455024615114924,0.289348732631802,-0.042267641789593,1190
risk_score36,lyso_score30,0,0.398222767698701,0.364681799515809,0.431763735881593,0.392594215368534,-0.063270738019061,1105
risk_score39,ubq_score11,0,0.398179207999763,0.410767960993082,0.385590455006443,0.366281864493856,-0.293694748105005,598
risk_score32,lyso_score37,0,0.398099370529041,0.46181992814938,0.334378812908701,0.179917233629832,-0.176303998639889,1634
risk_score2,ubq_score26,0,0.398048528902946,0.416256483059373,0.379840574746519,0.28987149456971,0.059959046497402,725
risk_score14,ubq_score12,0,0.398048528902946,0.466001659247507,0.330095398558385,0.163798740544351,-0.134907854619154,873
risk_score32,ubq_score11,0,0.398004969204007,0.398397006494457,0.397612931913558,0.400261390457844,-0.348947706650576,644
risk_score20,ubq_score12,0,0.397743611010374,0.398571245290212,0.396915976730537,0.197081250591128,-0.11956949388726,1318
risk_score25,lyso_score37,0,0.397620490849928,0.44814218268259,0.347098799017266,0.099808313792172,-0.06431653534169,1684
risk_score25,lyso_score40,0,0.397438693117803,0.291414385900712,0.503463000334893,0.223219347486503,0.018475752699781,1622
risk_score8,lyso_score30,0,0.397351573719925,0.357363770094087,0.437339377345763,0.330385544757541,-0.080177794734898,1012
risk_score26,ubq_score14,0,0.397351573719925,0.331750667118061,0.462952480321789,0.11361359450523,-0.122706885855148,805
risk_score28,ubq_score40,0,0.397229375658644,0.405018080733157,0.389440670584131,0.274798525360044,-0.158874043262737,1695
risk_score23,lyso_score37,0,0.396828857332659,0.460687375976971,0.332970338688348,0.117969943987793,-0.114340507274115,1858
risk_score37,lyso_score23,0,0.39678529763372,0.333580174473491,0.45999042079395,0.124678722190939,-0.246198119702267,501
risk_score27,lyso_score3,0,0.39678529763372,0.390643380083346,0.402927215184094,0.363319546845714,-0.154516554418449,3629
risk_score14,ubq_score38,0,0.396758906571945,0.422703318502319,0.370814494641571,0.410978010184948,-0.137260898595069,2664
risk_score2,lyso_score12,0,0.396654618536904,0.322080413953642,0.471228823120165,0.138706167524791,-0.233648551830718,1433
risk_score34,lyso_score29,0,0.396567499139026,0.304395176184481,0.488739822093571,0.338314100815805,-0.145888726506759,2487
risk_score11,lyso_score30,0,0.396523939440087,0.360848546009193,0.432199332870982,0.434676551370088,-0.006187634158889,550
risk_score1,lyso_score12,0,0.396480379741148,0.301258877860886,0.491701881621411,0.12267480142896,-0.270948656337822,501
risk_score5,ubq_score12,0,0.396393260343271,0.4418695860354,0.350916934651142,0.165976915285632,-0.059871896720516,949
risk_score11,ubq_score29,0,0.396262581246454,0.428104721170732,0.364420441322176,0.336310180053826,-0.091681565283818,1166
risk_score1,ubq_score14,0,0.395914103654944,0.32661062264328,0.465217584666608,0.074493576151819,-0.112074613075085,501
risk_score16,ubq_score11,0,0.395826984257066,0.395783424558127,0.395870543956005,0.403572216064592,-0.305808567092126,544
risk_score25,ubq_score11,0,0.395478506665556,0.398745484085967,0.392211529245144,0.409496851360877,-0.318009535856132,501
risk_score16,lyso_score37,0,0.395391387267678,0.486910314738141,0.303872459797215,0.186277503874373,-0.169157716935257,2374
risk_score3,lyso_score10,0,0.395260708170862,0.381844320897705,0.408677095444018,0.282814208407959,-0.267201215931735,11097
risk_score37,lyso_score30,0,0.395260708170861,0.364856038311564,0.425665378030159,0.387802230937715,-0.095254706136134,832
risk_score37,ubq_score11,0,0.395217148471923,0.40196890180744,0.388465395136405,0.422217391849959,-0.33509089212574,506
risk_score39,ubq_score12,0,0.395173588772984,0.415472408478474,0.374874769067493,0.196471361663569,-0.046625130633881,1083
risk_score8,lyso_score16,0,0.39495579027829,0.349958621274488,0.439952959282092,0.21389675959382,0.231731256739231,807
risk_score1,lyso_score3,0,0.394520193288902,0.41416561751031,0.374874769067493,0.38884775481353,-0.117565049018888,2833
risk_score19,ubq_score29,0,0.394389514192085,0.412945945940023,0.375833082444147,0.342321942339763,-0.186413372758637,1159
risk_score24,ubq_score12,0,0.394171715697391,0.426013855621669,0.362329575773113,0.171727296602614,-0.104318282932253,726
risk_score25,ubq_score12,0,0.394041036600575,0.413991378714555,0.374090694486595,0.202918758897762,-0.042877690227793,1062
risk_score35,lyso_score40,0,0.393910357503758,0.352223725619306,0.43559698938821,0.2612938419641,-0.009935074564976,1414
risk_score2,lyso_score30,0,0.393779678406942,0.4130330653379,0.374526291475983,0.400958406375054,-0.07355441169158,5524
risk_score1,ubq_score12,0,0.393736118708003,0.439517362292704,0.347954875123302,0.127989547797687,-0.003921739959859,744
risk_score5,ubq_score29,0,0.393561879912247,0.44631267532716,0.340811084497335,0.337442830919293,-0.131160414213066,1440
risk_score14,lyso_score12,0,0.393169842621798,0.300387683882109,0.485952001361487,0.122849055408263,-0.139439643017213,1895
risk_score23,lyso_score23,0,0.392995603826043,0.352310845017184,0.433680362634902,0.146808977562357,-0.205063425012189,1552
risk_score3,lyso_score3,0,0.392908484428165,0.398397006494457,0.387419962361874,0.2891744786525,-0.09656195278942,5249
risk_score32,lyso_score40,0,0.392560006836655,0.30404669859297,0.481073315080339,0.278283604946094,-0.038607351160391,1581
risk_score24,lyso_score12,0,0.392211529245144,0.299864967494844,0.484558090995445,0.161707692792721,-0.235565846922205,896
risk_score39,lyso_score29,0,0.392080850148328,0.3206865035876,0.463475196709055,0.233326078286048,-0.144407180299701,1056
risk_score33,ubq_score11,0,0.391775932255756,0.397438693117803,0.386113171393709,0.397473326789004,-0.29709358940355,544
risk_score8,ubq_score34,0,0.391407372099307,0.437949213130906,0.344865531067709,0.300065352358906,0.010022224341862,1553
risk_score17,lyso_score29,0,0.390469141287591,0.310232175842283,0.470706106732899,0.290132875538664,-0.120092392548575,2613
risk_score29,lyso_score3,0,0.390425581588652,0.37870802257411,0.402143140603195,0.374994563458981,-0.155998100625507,4563
risk_score8,ubq_score11,0,0.390294902491836,0.395173588772984,0.385416216210688,0.405401882847268,-0.314610694557587,575
risk_score20,lyso_score37,0,0.390291103161051,0.389423708513059,0.391158497809043,0.043650621815276,-0.152512109550077,1449
risk_score12,lyso_score16,0,0.390077103997142,0.399703797462621,0.380450410531662,0.240034856489195,0.315569342103331,527
risk_score33,lyso_score3,0,0.390077103997142,0.380189052338029,0.399965155656254,0.302156400110536,-0.107368525123254,4129
risk_score10,lyso_score3,0,0.390033544298203,0.412248990757002,0.367818097839404,0.34981486344977,-0.111028815752456,4627
risk_score21,lyso_score37,0,0.389910799807787,0.415472408478474,0.3643491911371,0.183750821174487,-0.237395992236805,1318
risk_score18,lyso_score38,0,0.389902865201387,0.392124409847266,0.387681320555507,0.439120027842302,-0.094906107028591,747
risk_score31,ubq_score12,0,0.389815745803509,0.419044303791458,0.36058718781556,0.172772820478429,-0.007756330142832,893
risk_score32,ubq_score12,0,0.389641507007754,0.401271946624419,0.378011067391088,0.199956441249619,-0.043749187996651,1091
risk_score39,ubq_score24,0,0.389423708513059,0.345341293186973,0.433506123839146,0.366717499442113,-0.181707284806806,569
risk_score5,ubq_score14,0,0.389293029416243,0.321731936362132,0.456854122470354,0.152646485868991,-0.146934523829388,866
risk_score22,lyso_score40,0,0.389249469717304,0.315285100919186,0.463213838515422,0.162143327740977,-0.047235179072081,1070
risk_score4,ubq_score29,0,0.389162350319427,0.396741737934781,0.381582962704072,0.248137666526761,-0.232689904284975,661
risk_score36,lyso_score29,0,0.389118790620488,0.321383458770621,0.456854122470354,0.329514274861029,-0.244193674833895,1565
risk_score22,ubq_score14,0,0.38903167122261,0.326000786858136,0.452062555587084,0.108647356095109,-0.13107326443618,754
risk_score10,lyso_score16,0,0.388988111523671,0.324258398900583,0.453717824146759,0.296493145783205,0.247766815686211,746
risk_score10,lyso_score30,0,0.388944551824732,0.327656055417811,0.450233048231654,0.386669580072249,-0.03102532057133,548
risk_score5,lyso_score3,0,0.388944551824732,0.395173588772984,0.382715514876481,0.350947514315236,-0.127935872468293,3487
risk_score40,lyso_score40,0,0.388857432426855,0.394825111181473,0.382889753672236,0.336832941991734,0.023791889089812,2916
risk_score14,lyso_score16,0,0.388813872727916,0.332796099892592,0.44483164556324,0.204574171701136,0.188592117180781,607
risk_score24,lyso_score37,0,0.388247596641711,0.463997913096321,0.312497280187102,0.127902420808035,-0.205673473450389,1562
risk_score27,lyso_score16,0,0.388029798147017,0.335671040022554,0.44038855627148,0.186016122905419,0.236175895360405,838
risk_score25,ubq_score16,0,0.387899119050201,0.4278433629771,0.347954875123302,0.291875415331689,-0.269641409684536,506
risk_score10,ubq_score11,0,0.387681320555507,0.389597947308815,0.385764693802199,0.437900249987184,-0.352259398172235,561
risk_score39,lyso_score37,0,0.387637760856568,0.388029798147017,0.387245723566118,0.067784797948673,-0.108501472222769,1630
risk_score30,ubq_score29,0,0.387637760856568,0.401184827226541,0.374090694486595,0.296406018793554,-0.194954050893441,552
risk_score20,lyso_score29,0,0.387594201157629,0.294550684224307,0.480637718090951,0.201873235021947,-0.158961193039623,1337
risk_score33,lyso_score12,0,0.387419962361874,0.296990027364881,0.477849897358866,0.12128076959454,-0.229639662093973,856
risk_score13,ubq_score32,0,0.387376402662935,0.381147365714684,0.393605439611186,0.414724470739952,0.143971431415273,1188
risk_score13,ubq_score14,0,0.387376402662935,0.324955354083604,0.449797451242265,0.091396212144162,-0.18327598079075,609
risk_score24,ubq_score11,0,0.387289283265057,0.395173588772984,0.379404977757131,0.352428673139308,-0.293433298774348,609
risk_score16,lyso_score29,0,0.386723007178853,0.351613889834163,0.421832124523542,0.304421701841469,-0.202971830366931,1958
risk_score3,ubq_score12,0,0.386374529587342,0.394999349977229,0.377749709197455,0.188804186574259,-0.031896818340188,853
risk_score26,lyso_score30,0,0.386243850490526,0.357015292502577,0.415472408478474,0.302156400110536,-0.078173349866525,539
risk_score18,ubq_score11,0,0.386243850490526,0.392124409847266,0.380363291133785,0.393639739244349,-0.34825050843549,580
risk_score34,lyso_score12,0,0.386113171393709,0.298558176526679,0.473668166260739,0.180875630515996,-0.208026517426305,1285
risk_score36,lyso_score3,0,0.386113171393709,0.385851813200076,0.386374529587342,0.296580272772856,-0.137958096810155,16786
risk_score26,ubq_score29,0,0.385895372899015,0.438471929518172,0.333318816279858,0.332999354447079,-0.221970481728026,1124
risk_score31,lyso_score30,0,0.385808253501137,0.340462606905825,0.43115390009645,0.28150730356319,0.083402336479671,572
risk_score13,ubq_score12,0,0.385677574404321,0.429759989730408,0.341595159078234,0.134001310083623,-0.073815861022237,730
risk_score26,lyso_score29,0,0.385590455006443,0.324781115287849,0.446399794725037,0.240644745416753,-0.09142011595316,1171
risk_score31,lyso_score29,0,0.385459775909627,0.324345518298461,0.446574033520793,0.28290133539761,-0.12410128228532,1168
risk_score2,lyso_score3,0,0.385372656511749,0.425404019836526,0.345341293186973,0.368547166224789,-0.099089296319107,3435
risk_score28,lyso_score16,0,0.385024178920239,0.31589493670433,0.454153421136147,0.253016777947231,0.127151524476321,733
risk_score32,lyso_score12,0,0.385024178920239,0.295596116998839,0.474452240841638,0.106033546405572,-0.207852217872533,1244
risk_score16,ubq_score14,0,0.384937059522361,0.321470578168499,0.448403540876223,0.145763453686542,-0.146585924721845,1172
risk_score15,lyso_score29,0,0.384849940124483,0.30997081764865,0.459729062600317,0.280374652697724,-0.104754031816681,1068
risk_score28,ubq_score14,0,0.384719261027667,0.322428891545153,0.447009630510181,0.090786323216603,-0.233735701607604,646
risk_score28,lyso_score3,0,0.384675701328728,0.407021826884343,0.362329575773113,0.325680687316374,-0.221970481728026,4358
risk_score2,ubq_score25,0,0.384675701328728,0.49100492643839,0.278346476219066,0.38118057972422,-0.080177794734898,3372
risk_score25,lyso_score3,0,0.384632141629789,0.36799233663516,0.401271946624419,0.390067532668648,-0.128110172022065,6396
risk_score6,ubq_score12,0,0.38458858193085,0.380101932940152,0.389075230921549,0.198301028446246,-0.004096039513631,548
risk_score33,lyso_score30,0,0.384510725265744,0.343686024627297,0.42533542590419,0.289697240590407,-0.005926184828232,632
risk_score14,lyso_score3,0,0.384457902834034,0.430369825515551,0.338545980152517,0.301546511182977,-0.163841580545225,3425
risk_score33,lyso_score40,0,0.38424010433934,0.30517925076538,0.4633009579133,0.221302553714176,-0.067976825970891,1378
risk_score11,lyso_score16,0,0.384152984941462,0.312671518982857,0.455634450900067,0.231496411503372,0.299708082710123,583
risk_score28,ubq_score11,0,0.384152984941462,0.390469141287591,0.377836828595333,0.415682867626115,-0.356704036793409,501
risk_score8,ubq_score38,0,0.383852716792538,0.33732630858223,0.430379125002846,0.401655422292264,-0.061527742481345,1838
risk_score5,lyso_score35,0,0.38384806704889,0.31476238453192,0.45293374956586,0.25780876237805,0.165061677421626,2928
risk_score8,ubq_score40,0,0.383846681465842,0.412074751961246,0.355618610970437,0.26686996930178,-0.08218223960327,2347
risk_score39,lyso_score30,0,0.383543149156319,0.342204994863378,0.42488130344926,0.288913097683546,0.036951505399562,674
risk_score28,ubq_score12,0,0.383456029758441,0.401010588430786,0.365901471086096,0.186626011832978,-0.022658941990297,1067
risk_score25,ubq_score32,0,0.383368910360563,0.383935186446768,0.382802634274359,0.542714018537638,0.074861658344866,1067
risk_score27,lyso_score12,0,0.383281790962686,0.302391430033295,0.464172151892076,0.172162931550871,-0.200444486837244,1337
risk_score30,lyso_score40,0,0.383238231263747,0.355011546351391,0.411464916176103,0.237421046799657,-0.028062228157214,1504
risk_score8,ubq_score14,0,0.383238231263747,0.321034981179111,0.445441481348383,0.071705512482979,-0.090984367068732,810
risk_score38,lyso_score29,0,0.383194671564808,0.28819096817924,0.478198374950377,0.28499238314924,-0.222754829719998,2580
risk_score26,ubq_score11,0,0.383151111865869,0.389075230921549,0.37722699281019,0.385624056196434,-0.345287416021374,501
risk_score10,ubq_score29,0,0.38310755216693,0.422616199104441,0.34359890522942,0.315138321568572,-0.135953651941783,655
